"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-27,1296
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-28,1935
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-29,2038
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-30,1914
"wikipedia","en","Climate_change","desktop","user","daily",2016-03-31,1758
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-01,1558
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-02,1047
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-03,1589
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-04,1843
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-05,1886
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-06,2008
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-07,1820
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-08,1553
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-09,1132
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-10,1421
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-11,2040
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-12,1959
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-13,2070
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-14,2159
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-15,9540
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-16,1336
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-17,1576
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-18,2207
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-19,2387
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-20,2175
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-21,2336
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-22,2074
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-23,1462
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-24,1807
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-25,2234
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-26,2093
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-27,2089
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-28,2165
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-29,1624
"wikipedia","en","Climate_change","desktop","user","daily",2016-04-30,1050
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-01,1775
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-02,1875
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-03,1975
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-04,2247
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-05,1839
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-06,1610
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-07,996
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-08,1358
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-09,1971
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-10,2061
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-11,2173
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-12,2032
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-13,1568
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-14,1212
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-15,1321
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-16,2157
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-17,2358
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-18,2021
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-19,2014
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-20,1641
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-21,1144
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-22,1352
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-23,1971
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-24,2042
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-25,1850
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-26,1778
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-27,1482
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-28,971
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-29,1139
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-30,1695
"wikipedia","en","Climate_change","desktop","user","daily",2016-05-31,1840
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-01,1816
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-02,1721
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-03,1390
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-04,967
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-05,1332
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-06,1773
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-07,1697
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-08,1778
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-09,1704
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-10,1269
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-11,907
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-12,1267
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-13,1597
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-14,1696
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-15,1659
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-16,1557
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-17,1126
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-18,897
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-19,1113
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-20,1517
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-21,1548
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-22,1341
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-23,1384
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-24,1043
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-25,1126
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-26,1121
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-27,1272
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-28,1563
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-29,1594
"wikipedia","en","Climate_change","desktop","user","daily",2016-06-30,1411
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-01,1107
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-02,863
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-03,1030
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-04,1116
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-05,1049
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-06,1237
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-07,1199
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-08,958
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-09,689
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-10,943
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-11,1179
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-12,1316
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-13,1142
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-14,1136
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-15,1079
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-16,718
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-17,1042
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-18,1824
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-19,2229
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-20,1369
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-21,1226
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-22,1124
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-23,903
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-24,1063
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-25,1426
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-26,1512
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-27,1755
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-28,1427
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-29,1512
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-30,968
"wikipedia","en","Climate_change","desktop","user","daily",2016-07-31,1243
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-01,1430
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-02,1526
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-03,1531
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-04,1434
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-05,1119
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-06,1064
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-07,1148
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-08,1370
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-09,1421
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-10,1352
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-11,1220
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-12,998
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-13,837
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-14,870
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-15,1338
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-16,1702
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-17,1480
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-18,1695
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-19,1069
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-20,966
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-21,1169
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-22,1554
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-23,1587
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-24,1713
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-25,1560
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-26,1144
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-27,989
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-28,1143
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-29,1700
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-30,1744
"wikipedia","en","Climate_change","desktop","user","daily",2016-08-31,1821
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-01,1555
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-02,1317
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-03,1012
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-04,1122
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-05,1455
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-06,1800
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-07,1712
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-08,1871
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-09,1349
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-10,979
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-11,1181
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-12,1714
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-13,2524
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-14,1911
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-15,1788
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-16,1385
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-17,1096
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-18,1351
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-19,1644
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-20,1948
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-21,1782
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-22,2173
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-23,1514
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-24,1073
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-25,1365
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-26,1790
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-27,2270
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-28,1937
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-29,2031
"wikipedia","en","Climate_change","desktop","user","daily",2016-09-30,1661
"wikipedia","en","Climate_change","desktop","user","daily",2016-10-01,1177
"wikipedia","en","Climate_change","desktop","user","daily",2016-10-02,1596
"wikipedia","en","Climate_change","desktop","user","daily",2016-10-03,1921
